KH2013:KH.C12.422	KH2013:KH.C12.422
KH2013:KH.C12.515	KH2013:KH.C12.515
KH2013:KH.C12.646	KH2013:KH.C12.646
KH2013:KH.C12.76	KH2013:KH.C12.76
KH2013:KH.C12.68	KH2013:KH.C12.68
KH2013:KH.C12.628	KH2013:KH.C12.628
KH2013:KH.C12.232	KH2013:KH.C12.232
KH2013:KH.C12.651	KH2013:KH.C12.651
KH2013:KH.C12.473	KH2013:KH.C12.473
KH2013:KH.C12.389	KH2013:KH.C12.389
KH2013:KH.C12.296	KH2013:KH.C12.296
KH2013:KH.C12.165	KH2013:KH.C12.165
KH2013:KH.C12.611	KH2013:KH.C12.611
KH2013:KH.C12.42	KH2013:KH.C12.42
KH2013:KH.C12.30	KH2013:KH.C12.30
KH2013:KH.C12.87	KH2013:KH.C12.87
KH2013:KH.C12.341	KH2013:KH.C12.341
KH2013:KH.C12.279	KH2013:KH.C12.279
KH2013:KH.C12.461	KH2013:KH.C12.461
KH2013:KH.C12.494	KH2013:KH.C12.494
KH2013:KH.C12.139	KH2013:KH.C12.139
KH2013:KH.C12.177	KH2013:KH.C12.177
KH2013:KH.C12.101	KH2013:KH.C12.101
KH2013:KH.C12.437	KH2013:KH.C12.437
KH2013:KH.C12.547	KH2013:KH.C12.547
KH2013:KH.C12.282	KH2013:KH.C12.282
KH2013:KH.C12.305	KH2013:KH.C12.305
KH2013:KH.C12.216	KH2013:KH.C12.216
KH2013:KH.C12.230	KH2013:KH.C12.230
KH2013:KH.C12.666	KH2013:KH.C12.666
KH2013:KH.C12.86	KH2013:KH.C12.86
KH2013:KH.C12.167	KH2013:KH.C12.167
KH2013:KH.C12.427	KH2013:KH.C12.427
KH2013:KH.C12.80	KH2013:KH.C12.80
KH2013:KH.C12.618	KH2013:KH.C12.618
KH2013:KH.C12.241	KH2013:KH.C12.241
KH2013:KH.C12.287	KH2013:KH.C12.287
KH2013:KH.C12.262	KH2013:KH.C12.262
KH2013:KH.C12.484	KH2013:KH.C12.484
KH2013:KH.C12.625	KH2013:KH.C12.625
KH2013:KH.C12.490	KH2013:KH.C12.490
KH2013:KH.C12.66	KH2013:KH.C12.66
KH2013:KH.C12.48	KH2013:KH.C12.48
KH2013:KH.C12.574	KH2013:KH.C12.574
KH2013:KH.C12.695	KH2013:KH.C12.695
KH2013:KH.C12.586	KH2013:KH.C12.586
KH2013:KH.C12.36	KH2013:KH.C12.36
KH2013:KH.C12.173	KH2013:KH.C12.173
KH2013:KH.C12.531	KH2013:KH.C12.531
KH2013:KH.C12.669	KH2013:KH.C12.669
KH2013:KH.C12.369	KH2013:KH.C12.369
KH2013:KH.C12.432	KH2013:KH.C12.432
KH2013:KH.C12.690	KH2013:KH.C12.690
KH2013:KH.C12.298	KH2013:KH.C12.298
KH2013:KH.C12.368	KH2013:KH.C12.368
KH2013:KH.C12.594	KH2013:KH.C12.594
KH2013:KH.C12.397	KH2013:KH.C12.397
KH2013:KH.C12.684	KH2013:KH.C12.684
KH2013:KH.C12.463	KH2013:KH.C12.463
KH2013:KH.C12.180	KH2013:KH.C12.180
KH2013:KH.C12.11	KH2013:KH.C12.11
KH2013:KH.C12.452	KH2013:KH.C12.452
KH2013:KH.C12.411	KH2013:KH.C12.411
KH2013:KH.C12.154	KH2013:KH.C12.154
KH2013:KH.C12.331	KH2013:KH.C12.331
KH2013:KH.C12.424	KH2013:KH.C12.424
KH2013:KH.C12.290	KH2013:KH.C12.290
KH2013:KH.C12.644	KH2013:KH.C12.644
KH2013:KH.C12.655	KH2013:KH.C12.655
KH2013:KH.C12.90	KH2013:KH.C12.90
KH2013:KH.C12.373	KH2013:KH.C12.373
KH2013:KH.C12.366	KH2013:KH.C12.366
KH2013:KH.C12.616	KH2013:KH.C12.616
KH2013:KH.C12.277	KH2013:KH.C12.277
KH2013:KH.C12.352	KH2013:KH.C12.352
KH2013:KH.C12.293	KH2013:KH.C12.293
KH2013:KH.C12.665	KH2013:KH.C12.665
KH2013:KH.C12.302	KH2013:KH.C12.302
KH2013:KH.C12.67	KH2013:KH.C12.67
KH2013:KH.C12.380	KH2013:KH.C12.380
KH2013:KH.C12.559	KH2013:KH.C12.559
KH2013:KH.C12.203	KH2013:KH.C12.203
KH2013:KH.C12.25	KH2013:KH.C12.25
KH2013:KH.C12.475	KH2013:KH.C12.475
KH2013:KH.C12.358	KH2013:KH.C12.358
KH2013:KH.C12.570	KH2013:KH.C12.570
KH2013:KH.C12.409	KH2013:KH.C12.409
KH2013:KH.C12.590	KH2013:KH.C12.590
KH2013:KH.C12.567	KH2013:KH.C12.567
KH2013:KH.C12.604	KH2013:KH.C12.604
KH2013:KH.C12.668	KH2013:KH.C12.668
KH2013:KH.C12.496	KH2013:KH.C12.496
KH2013:KH.C12.501	KH2013:KH.C12.501
KH2013:KH.C12.259	KH2013:KH.C12.259
KH2013:KH.C12.89	KH2013:KH.C12.89
KH2013:KH.C12.151	KH2013:KH.C12.151
KH2013:KH.C12.334	KH2013:KH.C12.334
KH2013:KH.C12.65	KH2013:KH.C12.65
KH2013:KH.C12.172	KH2013:KH.C12.172
KH2013:KH.C12.8	KH2013:KH.C12.8
KH2013:KH.C12.526	KH2013:KH.C12.526
KH2013:KH.C12.498	KH2013:KH.C12.498
KH2013:KH.C12.671	KH2013:KH.C12.671
KH2013:KH.C12.378	KH2013:KH.C12.378
KH2013:KH.C12.613	KH2013:KH.C12.613
KH2013:KH.C12.84	KH2013:KH.C12.84
KH2013:KH.C12.562	KH2013:KH.C12.562
KH2013:KH.C12.393	KH2013:KH.C12.393
KH2013:KH.C12.323	KH2013:KH.C12.323
KH2013:KH.C12.220	KH2013:KH.C12.220
KH2013:KH.C12.514	KH2013:KH.C12.514
KH2013:KH.C12.350	KH2013:KH.C12.350
KH2013:KH.C12.182	KH2013:KH.C12.182
KH2013:KH.C12.327	KH2013:KH.C12.327
KH2013:KH.C12.638	KH2013:KH.C12.638
KH2013:KH.C12.96	KH2013:KH.C12.96
KH2013:KH.C12.659	KH2013:KH.C12.659
KH2013:KH.C12.588	KH2013:KH.C12.588
KH2013:KH.C12.7	KH2013:KH.C12.7
KH2013:KH.C12.147	KH2013:KH.C12.147
KH2013:KH.C12.297	KH2013:KH.C12.297
KH2013:KH.C12.212	KH2013:KH.C12.212
KH2013:KH.C12.117	KH2013:KH.C12.117
KH2013:KH.C12.260	KH2013:KH.C12.260
KH2013:KH.C12.608	KH2013:KH.C12.608
KH2013:KH.C12.596	KH2013:KH.C12.596
KH2013:KH.C12.41	KH2013:KH.C12.41
KH2013:KH.C12.647	KH2013:KH.C12.647
KH2013:KH.C12.206	KH2013:KH.C12.206
KH2013:KH.C12.156	KH2013:KH.C12.156
KH2013:KH.C12.670	KH2013:KH.C12.670
KH2013:KH.C12.97	KH2013:KH.C12.97
KH2013:KH.C12.194	KH2013:KH.C12.194
KH2013:KH.C12.691	KH2013:KH.C12.691
KH2013:KH.C12.272	KH2013:KH.C12.272
KH2013:KH.C12.169	KH2013:KH.C12.169
KH2013:KH.C12.504	KH2013:KH.C12.504
KH2013:KH.C12.109	KH2013:KH.C12.109
KH2013:KH.C12.579	KH2013:KH.C12.579
KH2013:KH.C12.349	KH2013:KH.C12.349
KH2013:KH.C12.148	KH2013:KH.C12.148
KH2013:KH.C12.261	KH2013:KH.C12.261
KH2013:KH.C12.301	KH2013:KH.C12.301
KH2013:KH.C12.313	KH2013:KH.C12.313
KH2013:KH.C12.634	KH2013:KH.C12.634
KH2013:KH.C12.621	KH2013:KH.C12.621
KH2013:KH.C12.355	KH2013:KH.C12.355
KH2013:KH.C12.114	KH2013:KH.C12.114
KH2013:KH.C12.99	KH2013:KH.C12.99
KH2013:KH.C12.455	KH2013:KH.C12.455
KH2013:KH.C12.451	KH2013:KH.C12.451
KH2013:KH.C12.292	KH2013:KH.C12.292
KH2013:KH.C12.317	KH2013:KH.C12.317
KH2013:KH.C12.499	KH2013:KH.C12.499
KH2013:KH.C12.265	KH2013:KH.C12.265
KH2013:KH.C12.278	KH2013:KH.C12.278
KH2013:KH.C12.591	KH2013:KH.C12.591
KH2013:KH.C12.568	KH2013:KH.C12.568
KH2013:KH.C12.195	KH2013:KH.C12.195
KH2013:KH.C12.364	KH2013:KH.C12.364
KH2013:KH.C12.160	KH2013:KH.C12.160
KH2013:KH.C12.561	KH2013:KH.C12.561
KH2013:KH.C12.558	KH2013:KH.C12.558
KH2013:KH.C12.662	KH2013:KH.C12.662
KH2013:KH.C12.426	KH2013:KH.C12.426
KH2013:KH.C12.247	KH2013:KH.C12.247
KH2013:KH.C12.354	KH2013:KH.C12.354
KH2013:KH.C12.382	KH2013:KH.C12.382
KH2013:KH.C12.50	KH2013:KH.C12.50
KH2013:KH.C12.453	KH2013:KH.C12.453
KH2013:KH.C12.376	KH2013:KH.C12.376
KH2013:KH.C12.469	KH2013:KH.C12.469
KH2013:KH.C12.153	KH2013:KH.C12.153
KH2013:KH.C12.697	KH2013:KH.C12.697
KH2013:KH.C12.696	KH2013:KH.C12.696
KH2013:KH.C12.466	KH2013:KH.C12.466
KH2013:KH.C12.506	KH2013:KH.C12.506
KH2013:KH.C12.394	KH2013:KH.C12.394
KH2013:KH.C12.118	KH2013:KH.C12.118
KH2013:KH.C12.214	KH2013:KH.C12.214
KH2013:KH.C12.643	KH2013:KH.C12.643
KH2013:KH.C12.441	KH2013:KH.C12.441
KH2013:KH.C12.299	KH2013:KH.C12.299
KH2013:KH.C12.630	KH2013:KH.C12.630
KH2013:KH.C12.35	KH2013:KH.C12.35
KH2013:KH.C12.459	KH2013:KH.C12.459
KH2013:KH.C12.500	KH2013:KH.C12.500
KH2013:KH.C12.291	KH2013:KH.C12.291
KH2013:KH.C12.564	KH2013:KH.C12.564
KH2013:KH.C12.593	KH2013:KH.C12.593
KH2013:KH.C12.480	KH2013:KH.C12.480
KH2013:KH.C12.457	KH2013:KH.C12.457
KH2013:KH.C12.143	KH2013:KH.C12.143
KH2013:KH.C12.57	KH2013:KH.C12.57
KH2013:KH.C12.460	KH2013:KH.C12.460
KH2013:KH.C12.281	KH2013:KH.C12.281
KH2013:KH.C12.211	KH2013:KH.C12.211
KH2013:KH.C12.21	KH2013:KH.C12.21
KH2013:KH.C12.652	KH2013:KH.C12.652
KH2013:KH.C12.540	KH2013:KH.C12.540
KH2013:KH.C12.38	KH2013:KH.C12.38
KH2013:KH.C12.448	KH2013:KH.C12.448
KH2013:KH.C12.119	KH2013:KH.C12.119
KH2013:KH.C12.414	KH2013:KH.C12.414
KH2013:KH.C12.468	KH2013:KH.C12.468
KH2013:KH.C12.309	KH2013:KH.C12.309
KH2013:KH.C12.78	KH2013:KH.C12.78
KH2013:KH.C12.672	KH2013:KH.C12.672
KH2013:KH.C12.240	KH2013:KH.C12.240
KH2013:KH.C12.439	KH2013:KH.C12.439
KH2013:KH.C12.18	KH2013:KH.C12.18
KH2013:KH.C12.511	KH2013:KH.C12.511
KH2013:KH.C12.415	KH2013:KH.C12.415
KH2013:KH.C12.578	KH2013:KH.C12.578
KH2013:KH.C12.447	KH2013:KH.C12.447
KH2013:KH.C12.245	KH2013:KH.C12.245
KH2013:KH.C12.221	KH2013:KH.C12.221
KH2013:KH.C12.319	KH2013:KH.C12.319
KH2013:KH.C12.443	KH2013:KH.C12.443
KH2013:KH.C12.140	KH2013:KH.C12.140
KH2013:KH.C12.192	KH2013:KH.C12.192
KH2013:KH.C12.209	KH2013:KH.C12.209
KH2013:KH.C12.488	KH2013:KH.C12.488
KH2013:KH.C12.199	KH2013:KH.C12.199
KH2013:KH.C12.433	KH2013:KH.C12.433
KH2013:KH.C12.674	KH2013:KH.C12.674
KH2013:KH.C12.489	KH2013:KH.C12.489
KH2013:KH.C12.189	KH2013:KH.C12.189
KH2013:KH.C12.377	KH2013:KH.C12.377
KH2013:KH.C12.440	KH2013:KH.C12.440
KH2013:KH.C12.553	KH2013:KH.C12.553
KH2013:KH.C12.170	KH2013:KH.C12.170
KH2013:KH.C12.51	KH2013:KH.C12.51
KH2013:KH.C12.19	KH2013:KH.C12.19
KH2013:KH.C12.314	KH2013:KH.C12.314
KH2013:KH.C12.379	KH2013:KH.C12.379
KH2013:KH.C12.176	KH2013:KH.C12.176
KH2013:KH.C12.93	KH2013:KH.C12.93
KH2013:KH.C12.134	KH2013:KH.C12.134
KH2013:KH.C12.585	KH2013:KH.C12.585
KH2013:KH.C12.692	KH2013:KH.C12.692
KH2013:KH.C12.560	KH2013:KH.C12.560
KH2013:KH.C12.486	KH2013:KH.C12.486
KH2013:KH.C12.98	KH2013:KH.C12.98
KH2013:KH.C12.123	KH2013:KH.C12.123
KH2013:KH.C12.24	KH2013:KH.C12.24
KH2013:KH.C12.673	KH2013:KH.C12.673
KH2013:KH.C12.523	KH2013:KH.C12.523
KH2013:KH.C12.603	KH2013:KH.C12.603
KH2013:KH.C12.312	KH2013:KH.C12.312
KH2013:KH.C12.59	KH2013:KH.C12.59
KH2013:KH.C12.465	KH2013:KH.C12.465
KH2013:KH.C12.491	KH2013:KH.C12.491
KH2013:KH.C12.346	KH2013:KH.C12.346
KH2013:KH.C12.351	KH2013:KH.C12.351
KH2013:KH.C12.600	KH2013:KH.C12.600
KH2013:KH.C12.487	KH2013:KH.C12.487
KH2013:KH.C12.371	KH2013:KH.C12.371
KH2013:KH.C12.456	KH2013:KH.C12.456
KH2013:KH.C12.49	KH2013:KH.C12.49
KH2013:KH.C12.676	KH2013:KH.C12.676
KH2013:KH.C12.60	KH2013:KH.C12.60
KH2013:KH.C12.624	KH2013:KH.C12.624
KH2013:KH.C12.442	KH2013:KH.C12.442
KH2013:KH.C12.386	KH2013:KH.C12.386
KH2013:KH.C12.200	KH2013:KH.C12.200
KH2013:KH.C12.174	KH2013:KH.C12.174
KH2013:KH.C12.549	KH2013:KH.C12.549
KH2013:KH.C12.339	KH2013:KH.C12.339
KH2013:KH.C12.3	KH2013:KH.C12.3
KH2013:KH.C12.527	KH2013:KH.C12.527
KH2013:KH.C12.653	KH2013:KH.C12.653
KH2013:KH.C12.111	KH2013:KH.C12.111
KH2013:KH.C12.4	KH2013:KH.C12.4
KH2013:KH.C12.303	KH2013:KH.C12.303
KH2013:KH.C12.129	KH2013:KH.C12.129
KH2013:KH.C12.157	KH2013:KH.C12.157
KH2013:KH.C12.138	KH2013:KH.C12.138
KH2013:KH.C12.335	KH2013:KH.C12.335
KH2013:KH.C12.470	KH2013:KH.C12.470
KH2013:KH.C12.243	KH2013:KH.C12.243
KH2013:KH.C12.363	KH2013:KH.C12.363
KH2013:KH.C12.264	KH2013:KH.C12.264
KH2013:KH.C12.404	KH2013:KH.C12.404
KH2013:KH.C12.304	KH2013:KH.C12.304
KH2013:KH.C12.635	KH2013:KH.C12.635
KH2013:KH.C12.543	KH2013:KH.C12.543
KH2013:KH.C12.678	KH2013:KH.C12.678
KH2013:KH.C12.508	KH2013:KH.C12.508
KH2013:KH.C12.478	KH2013:KH.C12.478
KH2013:KH.C12.107	KH2013:KH.C12.107
KH2013:KH.C12.538	KH2013:KH.C12.538
KH2013:KH.C12.231	KH2013:KH.C12.231
KH2013:KH.C12.141	KH2013:KH.C12.141
KH2013:KH.C12.683	KH2013:KH.C12.683
KH2013:KH.C12.27	KH2013:KH.C12.27
KH2013:KH.C12.244	KH2013:KH.C12.244
KH2013:KH.C12.218	KH2013:KH.C12.218
KH2013:KH.C12.348	KH2013:KH.C12.348
KH2013:KH.C12.105	KH2013:KH.C12.105
KH2013:KH.C12.507	KH2013:KH.C12.507
KH2013:KH.C12.493	KH2013:KH.C12.493
KH2013:KH.C12.650	KH2013:KH.C12.650
KH2013:KH.C12.462	KH2013:KH.C12.462
KH2013:KH.C12.555	KH2013:KH.C12.555
KH2013:KH.C12.20	KH2013:KH.C12.20
KH2013:KH.C12.694	KH2013:KH.C12.694
KH2013:KH.C12.316	KH2013:KH.C12.316
KH2013:KH.C12.10	KH2013:KH.C12.10
KH2013:KH.C12.631	KH2013:KH.C12.631
KH2013:KH.C12.168	KH2013:KH.C12.168
KH2013:KH.C12.492	KH2013:KH.C12.492
KH2013:KH.C12.275	KH2013:KH.C12.275
KH2013:KH.C12.72	KH2013:KH.C12.72
KH2013:KH.C12.315	KH2013:KH.C12.315
KH2013:KH.C12.471	KH2013:KH.C12.471
KH2013:KH.C12.250	KH2013:KH.C12.250
KH2013:KH.C12.324	KH2013:KH.C12.324
KH2013:KH.C12.5	KH2013:KH.C12.5
KH2013:KH.C12.61	KH2013:KH.C12.61
KH2013:KH.C12.22	KH2013:KH.C12.22
KH2013:KH.C12.219	KH2013:KH.C12.219
KH2013:KH.C12.519	KH2013:KH.C12.519
KH2013:KH.C12.545	KH2013:KH.C12.545
KH2013:KH.C12.446	KH2013:KH.C12.446
KH2013:KH.C12.31	KH2013:KH.C12.31
KH2013:KH.C12.391	KH2013:KH.C12.391
KH2013:KH.C12.55	KH2013:KH.C12.55
KH2013:KH.C12.202	KH2013:KH.C12.202
KH2013:KH.C12.158	KH2013:KH.C12.158
KH2013:KH.C12.234	KH2013:KH.C12.234
KH2013:KH.C12.617	KH2013:KH.C12.617
KH2013:KH.C12.163	KH2013:KH.C12.163
KH2013:KH.C12.633	KH2013:KH.C12.633
KH2013:KH.C12.236	KH2013:KH.C12.236
KH2013:KH.C12.420	KH2013:KH.C12.420
KH2013:KH.C12.256	KH2013:KH.C12.256
KH2013:KH.C12.530	KH2013:KH.C12.530
KH2013:KH.C12.255	KH2013:KH.C12.255
KH2013:KH.C12.445	KH2013:KH.C12.445
KH2013:KH.C12.581	KH2013:KH.C12.581
KH2013:KH.C12.79	KH2013:KH.C12.79
KH2013:KH.C12.83	KH2013:KH.C12.83
KH2013:KH.C13.167	KH2013:KH.C13.167
KH2013:KH.C13.162	KH2013:KH.C13.162
KH2013:KH.C13.177	KH2013:KH.C13.177
KH2013:KH.C13.61	KH2013:KH.C13.61
KH2013:KH.C13.106	KH2013:KH.C13.106
KH2013:KH.C13.199	KH2013:KH.C13.199
KH2013:KH.C13.149	KH2013:KH.C13.149
KH2013:KH.C13.109	KH2013:KH.C13.109
KH2013:KH.C13.130	KH2013:KH.C13.130
KH2013:KH.C13.146	KH2013:KH.C13.146
KH2013:KH.C13.16	KH2013:KH.C13.16
KH2013:KH.C13.166	KH2013:KH.C13.166
KH2013:KH.C13.63	KH2013:KH.C13.63
KH2013:KH.C13.62	KH2013:KH.C13.62
KH2013:KH.C13.160	KH2013:KH.C13.160
KH2013:KH.C13.183	KH2013:KH.C13.183
KH2013:KH.C13.59	KH2013:KH.C13.59
KH2013:KH.C13.9	KH2013:KH.C13.9
KH2013:KH.C13.79	KH2013:KH.C13.79
KH2013:KH.C13.53	KH2013:KH.C13.53
KH2013:KH.C13.108	KH2013:KH.C13.108
KH2013:KH.C13.157	KH2013:KH.C13.157
KH2013:KH.C13.26	KH2013:KH.C13.26
KH2013:KH.C13.71	KH2013:KH.C13.71
KH2013:KH.C13.122	KH2013:KH.C13.122
KH2013:KH.C13.145	KH2013:KH.C13.145
KH2013:KH.C13.198	KH2013:KH.C13.198
KH2013:KH.C13.36	KH2013:KH.C13.36
KH2013:KH.C13.12	KH2013:KH.C13.12
KH2013:KH.C13.114	KH2013:KH.C13.114
KH2013:KH.C13.46	KH2013:KH.C13.46
KH2013:KH.C13.185	KH2013:KH.C13.185
KH2013:KH.C13.175	KH2013:KH.C13.175
KH2013:KH.C13.127	KH2013:KH.C13.127
KH2013:KH.C13.67	KH2013:KH.C13.67
KH2013:KH.C13.54	KH2013:KH.C13.54
KH2013:KH.C13.3	KH2013:KH.C13.3
KH2013:KH.C13.107	KH2013:KH.C13.107
KH2013:KH.C13.56	KH2013:KH.C13.56
KH2013:KH.C13.169	KH2013:KH.C13.169
KH2013:KH.C13.172	KH2013:KH.C13.172
KH2013:KH.C13.181	KH2013:KH.C13.181
KH2013:KH.C13.123	KH2013:KH.C13.123
KH2013:KH.C13.52	KH2013:KH.C13.52
KH2013:KH.C13.65	KH2013:KH.C13.65
KH2013:KH.C13.103	KH2013:KH.C13.103
KH2013:KH.C13.118	KH2013:KH.C13.118
KH2013:KH.C13.55	KH2013:KH.C13.55
KH2013:KH.C13.80	KH2013:KH.C13.80
KH2013:KH.C13.81	KH2013:KH.C13.81
KH2013:KH.C13.132	KH2013:KH.C13.132
KH2013:KH.C13.193	KH2013:KH.C13.193
KH2013:KH.C13.173	KH2013:KH.C13.173
KH2013:KH.C13.150	KH2013:KH.C13.150
KH2013:KH.C13.115	KH2013:KH.C13.115
KH2013:KH.C13.74	KH2013:KH.C13.74
KH2013:KH.C13.35	KH2013:KH.C13.35
KH2013:KH.C13.13	KH2013:KH.C13.13
KH2013:KH.C13.165	KH2013:KH.C13.165
KH2013:KH.C13.83	KH2013:KH.C13.83
KH2013:KH.C13.8	KH2013:KH.C13.8
KH2013:KH.C13.31	KH2013:KH.C13.31
KH2013:KH.C13.77	KH2013:KH.C13.77
KH2013:KH.C13.27	KH2013:KH.C13.27
KH2013:KH.C13.171	KH2013:KH.C13.171
KH2013:KH.C13.64	KH2013:KH.C13.64
KH2013:KH.C13.131	KH2013:KH.C13.131
KH2013:KH.C13.51	KH2013:KH.C13.51
KH2013:KH.C13.38	KH2013:KH.C13.38
KH2013:KH.C13.24	KH2013:KH.C13.24
KH2013:KH.C13.18	KH2013:KH.C13.18
KH2013:KH.C13.87	KH2013:KH.C13.87
KH2013:KH.C13.1	KH2013:KH.C13.1
KH2013:KH.C13.11	KH2013:KH.C13.11
KH2013:KH.C13.42	KH2013:KH.C13.42
KH2013:KH.C13.159	KH2013:KH.C13.159
KH2013:KH.C13.34	KH2013:KH.C13.34
KH2013:KH.C13.192	KH2013:KH.C13.192
KH2013:KH.C13.105	KH2013:KH.C13.105
KH2013:KH.C13.48	KH2013:KH.C13.48
KH2013:KH.C13.66	KH2013:KH.C13.66
KH2013:KH.C13.72	KH2013:KH.C13.72
KH2013:KH.C13.84	KH2013:KH.C13.84
KH2013:KH.C13.113	KH2013:KH.C13.113
KH2013:KH.C13.76	KH2013:KH.C13.76
KH2013:KH.C13.139	KH2013:KH.C13.139
KH2013:KH.C13.154	KH2013:KH.C13.154
KH2013:KH.C13.168	KH2013:KH.C13.168
KH2013:KH.C13.128	KH2013:KH.C13.128
KH2013:KH.C13.138	KH2013:KH.C13.138
KH2013:KH.C13.68	KH2013:KH.C13.68
KH2013:KH.C13.86	KH2013:KH.C13.86
KH2013:KH.C13.25	KH2013:KH.C13.25
KH2013:KH.C13.19	KH2013:KH.C13.19
KH2013:KH.C13.104	KH2013:KH.C13.104
KH2013:KH.C13.43	KH2013:KH.C13.43
KH2013:KH.C13.186	KH2013:KH.C13.186
KH2013:KH.C13.184	KH2013:KH.C13.184
KH2013:KH.C13.20	KH2013:KH.C13.20
KH2013:KH.C13.28	KH2013:KH.C13.28
KH2013:KH.C13.32	KH2013:KH.C13.32
KH2013:KH.C13.6	KH2013:KH.C13.6
KH2013:KH.C13.142	KH2013:KH.C13.142
KH2013:KH.C13.29	KH2013:KH.C13.29
KH2013:KH.C13.152	KH2013:KH.C13.152
KH2013:KH.C13.23	KH2013:KH.C13.23
KH2013:KH.C13.101	KH2013:KH.C13.101
KH2013:KH.C13.189	KH2013:KH.C13.189
KH2013:KH.C13.92	KH2013:KH.C13.92
KH2013:KH.C13.140	KH2013:KH.C13.140
KH2013:KH.C13.70	KH2013:KH.C13.70
KH2013:KH.C13.96	KH2013:KH.C13.96
KH2013:KH.C13.111	KH2013:KH.C13.111
KH2013:KH.C13.197	KH2013:KH.C13.197
KH2013:KH.C13.170	KH2013:KH.C13.170
KH2013:KH.C13.10	KH2013:KH.C13.10
KH2013:KH.C13.121	KH2013:KH.C13.121
KH2013:KH.C13.88	KH2013:KH.C13.88
KH2013:KH.C13.102	KH2013:KH.C13.102
KH2013:KH.C13.133	KH2013:KH.C13.133
KH2013:KH.C13.147	KH2013:KH.C13.147
KH2013:KH.C13.78	KH2013:KH.C13.78
KH2013:KH.C13.60	KH2013:KH.C13.60
KH2013:KH.C13.45	KH2013:KH.C13.45
KH2013:KH.C13.134	KH2013:KH.C13.134
KH2013:KH.C13.94	KH2013:KH.C13.94
KH2013:KH.C13.93	KH2013:KH.C13.93
KH2013:KH.C13.57	KH2013:KH.C13.57
KH2013:KH.C13.176	KH2013:KH.C13.176
KH2013:KH.C13.182	KH2013:KH.C13.182
KH2013:KH.C13.135	KH2013:KH.C13.135
KH2013:KH.C13.97	KH2013:KH.C13.97
KH2013:KH.C13.95	KH2013:KH.C13.95
KH2013:KH.C13.163	KH2013:KH.C13.163
KH2013:KH.C13.194	KH2013:KH.C13.194
KH2013:KH.C13.75	KH2013:KH.C13.75
KH2013:KH.C13.30	KH2013:KH.C13.30
KH2013:KH.C13.50	KH2013:KH.C13.50
KH2013:KH.C13.69	KH2013:KH.C13.69
KH2013:KH.C13.190	KH2013:KH.C13.190
KH2013:KH.C13.90	KH2013:KH.C13.90
KH2013:KH.C13.99	KH2013:KH.C13.99
KH2013:KH.C13.40	KH2013:KH.C13.40
KH2013:KH.C13.187	KH2013:KH.C13.187
KH2013:KH.C13.155	KH2013:KH.C13.155
KH2013:KH.C13.119	KH2013:KH.C13.119
KH2013:KH.C13.15	KH2013:KH.C13.15
KH2013:KH.C13.126	KH2013:KH.C13.126
KH2013:KH.C13.151	KH2013:KH.C13.151
KH2013:KH.C13.98	KH2013:KH.C13.98
KH2013:KH.C13.49	KH2013:KH.C13.49
KH2013:KH.C13.17	KH2013:KH.C13.17
KH2013:KH.C13.136	KH2013:KH.C13.136
KH2013:KH.C13.188	KH2013:KH.C13.188
KH2013:KH.C13.179	KH2013:KH.C13.179
KH2013:KH.C13.129	KH2013:KH.C13.129
KH2013:KH.C13.89	KH2013:KH.C13.89
KH2013:KH.C13.196	KH2013:KH.C13.196
KH2013:KH.C13.91	KH2013:KH.C13.91
KH2013:KH.C13.124	KH2013:KH.C13.124
KH2013:KH.C13.112	KH2013:KH.C13.112
KH2013:KH.C13.195	KH2013:KH.C13.195
KH2013:KH.C13.180	KH2013:KH.C13.180
KH2013:KH.C13.37	KH2013:KH.C13.37
KH2013:KH.C13.14	KH2013:KH.C13.14
KH2013:KH.C13.120	KH2013:KH.C13.120
KH2013:KH.C13.41	KH2013:KH.C13.41
KH2013:KH.C13.7	KH2013:KH.C13.7
KH2013:KH.C13.116	KH2013:KH.C13.116
KH2013:KH.C13.2	KH2013:KH.C13.2
KH2013:KH.C13.100	KH2013:KH.C13.100
KH2013:KH.C13.143	KH2013:KH.C13.143
KH2013:KH.C13.191	KH2013:KH.C13.191
KH2013:KH.C13.174	KH2013:KH.C13.174
KH2013:KH.C13.82	KH2013:KH.C13.82
KH2013:KH.C13.137	KH2013:KH.C13.137
KH2013:KH.C13.141	KH2013:KH.C13.141
KH2013:KH.C13.117	KH2013:KH.C13.117
KH2013:KH.C13.110	KH2013:KH.C13.110
KH2013:KH.C13.144	KH2013:KH.C13.144
KH2013:KH.C13.22	KH2013:KH.C13.22
KH2013:KH.C13.4	KH2013:KH.C13.4
KH2013:KH.C13.85	KH2013:KH.C13.85
KH2013:KH.C13.73	KH2013:KH.C13.73
KH2013:KH.C13.164	KH2013:KH.C13.164
KH2013:KH.C13.5	KH2013:KH.C13.5
KH2013:KH.C13.39	KH2013:KH.C13.39
KH2013:KH.C13.178	KH2013:KH.C13.178
KH2013:KH.C13.148	KH2013:KH.C13.148
KH2013:KH.C13.153	KH2013:KH.C13.153
KH2013:KH.C13.33	KH2013:KH.C13.33
KH2013:KH.C13.156	KH2013:KH.C13.156
KH2013:KH.C13.125	KH2013:KH.C13.125
KH2013:KH.C13.47	KH2013:KH.C13.47
KH2013:KH.C14.309	KH2013:KH.C14.309
